Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
2/1/23,ShorttermIR,4.21,0.770021903,0.892623438,2.99005785,0.964677566,1.476042433,0.361533017,4.745344283,0.870117188,0.657920428,0.216336017,1.05066512,0.972757008,0.928166309,1.5745095,0.9071099,2.257175464,0.741144776,3.110106504,0.51031303,1.5085053,1.380469419,2.206737227,0.772331031,0.955200294,2.193379679,1.9996617,2.561348916
3/1/23,ShorttermIR,4.33,0.749936857,0.874484899,2.980305707,0.989004709,1.699261773,0.343105342,4.645607227,0.869941406,4.744845724,0.207282532,1.050665069,1.119076539,1.035453468,1.7638166,1.0394413,1.671102842,0.649431133,3.090824329,0.65133816,1.663447389,-0.360994853,0.323540355,0.761448676,1.047844905,2.168184447,2.0808527,2.43564915
4/1/23,ShorttermIR,4.52,0.739529084,0.856341452,2.97070913,1.044238722,1.966157114,0.355532264,3.636234348,0.870029297,0,0.199339337,1.050665018,1.715525428,0.935191769,1.6968265,0.9943389,1.743397802,0.780557136,3.072242826,0.89437467,1.68167425,0.407086606,0.94133586,0.735409119,1.231651973,1.850167456,2.0104837,2.515954326
5/1/23,ShorttermIR,4.73,0.728244009,0.838196984,2.960959003,1.108494677,1.708990333,0.364209951,3.970918115,0.869985352,5.567687314,0.192370268,1.050664966,0.269762856,0.909759548,1.8596,1.0999877,1.602331349,0.776257648,3.05331505,0.996659,1.768744193,-0.48550346,4.366860417,0.718938145,0.76267236,1.983132715,1.9562815,2.464601157
6/1/23,ShorttermIR,5.09,0.713887471,0.820051911,2.951766926,1.158404245,2.00345644,0.356483942,1.256181873,0.870007324,0,0.186255862,1.050664915,3.233118729,0.843325806,1.6053529,0.846926,1.322386146,0.896265919,3.035610474,1.2411305,1.814668381,0.862063761,5.910857284,0.703659259,1.744949593,1.094864481,1.8692716,2.515872011
7/1/23,ShorttermIR,5.49,0.692974948,0.801906542,2.942886947,1.202737394,1.174649878,0.347083605,1.110187349,0.869996338,7.513022196,0.180891307,1.050664864,1.229187527,0.867114247,1.3930445,0.9295707,0.752144681,0.879422327,3.018680291,1.087281,1.828706908,1.395883257,1.437916958,0.693870303,1.099679723,1.060973694,1.7632676,2.588664992
8/1/23,ShorttermIR,5.53,0.690489691,0.78376106,2.933917557,1.255094599,0.867484114,0.35592122,2.756977419,0.870001831,0,0.176184642,1.050664813,0.01142804,0.715207062,1.3493764,0.92205995,0.656715259,1.413395929,2.999460429,0.94585735,1.551714774,0.382258244,4.233164724,0.682993978,0.660576567,1.62735795,1.677728,2.528573542
9/1/23,ShorttermIR,5.52,0.682544259,0.765615544,2.924858478,1.282147774,1.447474529,0.341312813,-2.84893072,0.869999084,9.537913386,0.172055188,1.050664761,3.513756678,0.711978896,1.2808943,0.9068038,0.270649574,1.695555567,2.976824438,0.5540018,1.637671526,0.147821147,1.193734531,0.685563501,1.835961116,-0.232261287,1.6136034,2.197889402
10/1/23,ShorttermIR,5.4,0.673091732,0.74747001,2.915275997,1.324181635,1.720106153,0.337204066,-5.737632112,0.870000458,0,0.168432155,1.05066471,0.437079793,0.550801494,1.1303006,0.87986434,0.70737106,1.632691313,2.954036325,0.12004926,1.600234035,-0.236763705,0.764075041,0.66983572,0.770687641,-1.181150006,1.5719156,1.881386516
11/1/23,ShorttermIR,5.36,0.67220881,0.729324469,2.904518337,1.375357317,1.37113476,0.356198493,-6.489303745,0.869999771,13.20649914,0.165253439,1.050664659,0.960095492,0.416897809,1.1676927,0.62079227,1.135545266,1.469704451,2.932694696,0.5158331,1.422925587,0.917663593,0.369590501,0.658862391,0.917450206,-1.414648886,1.5578451,1.672696283
